CASE ID,case_cost,TEST,Events from start,Events from end
201812001590,8.303713,8.11,2,4
201812001590,8.293692,8.11,3,3
201812001590,8.31936,8.11,4,2
201812001590,8.309518,8.11,5,1
201812001591,19.657166,19.800000000000004,1,5
201812001591,19.846062,19.800000000000004,2,4
201812001591,19.856085,19.800000000000004,3,3
201812001591,19.863462,19.800000000000004,4,2
201812001591,19.832045,19.800000000000004,5,1
201812001592,8.292502,8.11,1,5
201812001592,8.308629,8.11,2,4
201812001592,8.300118,8.11,3,3
201812001592,8.384,8.11,4,2
201812001592,8.346157,8.11,5,1
201812001595,8.172351,9.51,1,7
201812001595,8.292015,9.51,2,6
201812001595,8.277029,9.51,3,5
201812001595,8.287204,9.51,4,4
201812001595,9.444707,9.51,5,3
201812001595,9.922092,9.51,6,2
201812001595,9.706528,9.51,7,1
201812001596,19.659378,19.800000000000004,1,5
201812001596,19.842642,19.800000000000004,2,4
201812001596,19.856989,19.800000000000004,3,3
201812001596,19.863293,19.800000000000004,4,2
201812001596,19.832205,19.800000000000004,5,1
201812001598,12.289697,13.11,1,6
201812001598,12.146166,13.11,2,5
201812001598,12.7046175,13.11,3,4
201812001598,12.655189,13.11,4,3
201812001598,12.654196,13.11,5,2
201812001598,13.010338,13.11,6,1
201812001600,19.660868,19.800000000000004,1,5
201812001600,19.846224,19.800000000000004,2,4
201812001600,19.856234,19.800000000000004,3,3
201812001600,19.863571,19.800000000000004,4,2
201812001600,19.8322,19.800000000000004,5,1
201812001602,8.292419,22.51,1,5
201812001602,14.59697,22.51,2,4
201812001602,14.721416,22.51,3,3
201812001602,14.213144,22.51,4,2
201812001602,14.385738,22.51,5,1
201812001606,19.671186,15.110000000000005,1,5
201812001606,14.957233,15.110000000000005,2,4
201812001606,14.968043,15.110000000000005,3,3
201812001606,14.955212,15.110000000000005,4,2
201812001606,15.020436,15.110000000000005,5,1
201812001607,19.656807,19.800000000000004,1,5
201812001607,19.845627,19.800000000000004,2,4
201812001607,19.85599,19.800000000000004,3,3
201812001607,19.863413,19.800000000000004,4,2
201812001607,19.832111,19.800000000000004,5,1
201812001608,19.65827,23.110000000000007,1,6
201812001608,14.955885,23.110000000000007,2,5
201812001608,14.962087,23.110000000000007,3,4
201812001608,14.951056,23.110000000000007,4,3
201812001608,15.025897,23.110000000000007,5,2
201812001608,22.916143,23.110000000000007,6,1
201812001614,19.665192,19.800000000000004,1,5
201812001614,19.843176,19.800000000000004,2,4
201812001614,19.85615,19.800000000000004,3,3
201812001614,19.863497,19.800000000000004,4,2
201812001614,19.832201,19.800000000000004,5,1
201812001615,5.4952903,2.7,1,1
201812001616,8.292589,8.11,1,5
201812001616,8.308735,8.11,2,4
201812001616,8.299148,8.11,3,3
201812001616,8.381523,8.11,4,2
201812001616,8.346069,8.11,5,1
201812001618,13.344629,13.11,1,6
201812001618,13.353981,13.11,2,5
201812001618,13.4826355,13.11,3,4
201812001618,13.456451,13.11,4,3
201812001618,12.76216,13.11,5,2
201812001618,13.07667,13.11,6,1
201812001622,19.662573,19.800000000000004,1,5
201812001622,19.847567,19.800000000000004,2,4
201812001622,19.856306,19.800000000000004,3,3
201812001622,19.863592,19.800000000000004,4,2
201812001622,19.832222,19.800000000000004,5,1
201812001623,19.668016,19.800000000000004,1,5
201812001623,19.845844,19.800000000000004,2,4
201812001623,19.856339,19.800000000000004,3,3
201812001623,19.863478,19.800000000000004,4,2
201812001623,19.83219,19.800000000000004,5,1
201812001626,19.657112,19.800000000000004,1,5
201812001626,19.831272,19.800000000000004,2,4
201812001626,19.855873,19.800000000000004,3,3
201812001626,19.863224,19.800000000000004,4,2
201812001626,19.832232,19.800000000000004,5,1
201812001632,13.362109,13.11,1,6
201812001632,13.587788,13.11,2,5
201812001632,13.597801,13.11,3,4
201812001632,13.595477,13.11,4,3
201812001632,12.876887,13.11,5,2
201812001632,13.131376,13.11,6,1
201812001635,12.406063,13.11,1,6
201812001635,12.696267,13.11,2,5
201812001635,12.896119,13.11,3,4
201812001635,12.825428,13.11,4,3
201812001635,12.677046,13.11,5,2
201812001635,13.028114,13.11,6,1
201812001637,8.292398,8.11,1,5
201812001637,8.308546,8.11,2,4
201812001637,8.29922,8.11,3,3
201812001637,8.380835,8.11,4,2
201812001637,8.346441,8.11,5,1
201812001638,19.67225,19.800000000000004,1,5
201812001638,19.841606,19.800000000000004,2,4
201812001638,19.856058,19.800000000000004,3,3
201812001638,19.863495,19.800000000000004,4,2
201812001638,19.83217,19.800000000000004,5,1
201812001642,19.659393,19.800000000000004,1,5
201812001642,19.846212,19.800000000000004,2,4
201812001642,19.856653,19.800000000000004,3,3
201812001642,19.863598,19.800000000000004,4,2
201812001642,19.832258,19.800000000000004,5,1
201812001643,8.29245,9.51,1,7
201812001643,8.308613,9.51,2,6
201812001643,8.300355,9.51,3,5
201812001643,8.404368,9.51,4,4
201812001643,9.719793,9.51,5,3
201812001643,9.799059,9.51,6,2
201812001643,9.744653,9.51,7,1
201812001654,13.302874,16.520000000000003,1,8
201812001654,13.329907,16.520000000000003,2,7
201812001654,13.389012,16.520000000000003,3,6
201812001654,16.345448,16.520000000000003,4,5
201812001654,16.079697,16.520000000000003,5,4
201812001654,16.821331,16.520000000000003,6,3
201812001654,16.279253,16.520000000000003,7,2
201812001654,16.611341,16.520000000000003,8,1
201812001656,19.662874,19.800000000000004,1,5
201812001656,19.844866,19.800000000000004,2,4
201812001656,19.856014,19.800000000000004,3,3
201812001656,19.863487,19.800000000000004,4,2
201812001656,19.83221,19.800000000000004,5,1
201812001658,8.2923,8.11,1,5
201812001658,8.3083515,8.11,2,4
201812001658,8.307266,8.11,3,3
201812001658,8.385646,8.11,4,2
201812001658,8.342497,8.11,5,1
201812001665,8.29258,8.11,1,5
201812001665,8.308718,8.11,2,4
201812001665,8.298915,8.11,3,3
201812001665,8.393694,8.11,4,2
201812001665,8.34201,8.11,5,1
201812001667,19.665848,19.800000000000004,1,5
201812001667,19.841347,19.800000000000004,2,4
201812001667,19.856236,19.800000000000004,3,3
201812001667,19.863527,19.800000000000004,4,2
201812001667,19.832197,19.800000000000004,5,1
201812001668,19.659534,19.800000000000004,1,5
201812001668,19.846548,19.800000000000004,2,4
201812001668,19.856167,19.800000000000004,3,3
201812001668,19.8636,19.800000000000004,4,2
201812001668,19.832254,19.800000000000004,5,1
201812001672,19.658434,15.110000000000005,1,5
201812001672,14.959192,15.110000000000005,2,4
201812001672,14.966375,15.110000000000005,3,3
201812001672,14.9560795,15.110000000000005,4,2
201812001672,15.05736,15.110000000000005,5,1
201812001673,19.659948,19.800000000000004,1,5
201812001673,19.842628,19.800000000000004,2,4
201812001673,19.856102,19.800000000000004,3,3
201812001673,19.863564,19.800000000000004,4,2
201812001673,19.832169,19.800000000000004,5,1
201812001676,19.65906,19.800000000000004,1,5
201812001676,19.829235,19.800000000000004,2,4
201812001676,19.856066,19.800000000000004,3,3
201812001676,19.863272,19.800000000000004,4,2
201812001676,19.832203,19.800000000000004,5,1
201812001679,19.662193,19.800000000000004,1,5
201812001679,19.82826,19.800000000000004,2,4
201812001679,19.85554,19.800000000000004,3,3
201812001679,19.863457,19.800000000000004,4,2
201812001679,19.832155,19.800000000000004,5,1
201812001681,19.674026,19.800000000000004,1,5
201812001681,19.842052,19.800000000000004,2,4
201812001681,19.856428,19.800000000000004,3,3
201812001681,19.863504,19.800000000000004,4,2
201812001681,19.832191,19.800000000000004,5,1
201812001684,8.292601,8.11,1,5
201812001684,8.308738,8.11,2,4
201812001684,8.299131,8.11,3,3
201812001684,8.401249,8.11,4,2
201812001684,8.3384285,8.11,5,1
201812001685,12.880611,8.11,1,5
201812001685,13.177751,8.11,2,4
201812001685,13.248958,8.11,3,3
201812001685,13.155755,8.11,4,2
201812001685,12.290908,8.11,5,1
201812001686,19.664131,19.800000000000004,1,5
201812001686,19.830214,19.800000000000004,2,4
201812001686,19.85595,19.800000000000004,3,3
201812001686,19.86331,19.800000000000004,4,2
201812001686,19.832235,19.800000000000004,5,1
201812001689,19.662905,21.200000000000006,1,7
201812001689,19.838518,21.200000000000006,2,6
201812001689,19.855726,21.200000000000006,3,5
201812001689,19.863525,21.200000000000006,4,4
201812001689,21.819756,21.200000000000006,5,3
201812001689,20.280535,21.200000000000006,6,2
201812001689,25.814383,21.200000000000006,7,1
201812001691,8.292549,8.11,1,5
201812001691,8.308676,8.11,2,4
201812001691,8.298979,8.11,3,3
201812001691,8.381522,8.11,4,2
201812001691,8.344842,8.11,5,1
201812001692,8.292623,8.11,1,5
201812001692,8.308697,8.11,2,4
201812001692,8.298626,8.11,3,3
201812001692,8.324655,8.11,4,2
201812001692,8.317624,8.11,5,1
201812001695,8.291916,10.910000000000002,1,9
201812001695,8.30806,10.910000000000002,2,8
201812001695,8.298491,10.910000000000002,3,7
201812001695,8.385128,10.910000000000002,4,6
201812001695,9.736232,10.910000000000002,5,5
201812001695,9.772742,10.910000000000002,6,4
201812001695,13.095002,10.910000000000002,7,3
201812001695,10.505443,10.910000000000002,8,2
201812001695,12.951437,10.910000000000002,9,1
201812001697,8.28988,8.11,1,5
201812001697,8.305756,8.11,2,4
201812001697,8.296552,8.11,3,3
201812001697,8.380567,8.11,4,2
201812001697,8.341377,8.11,5,1
201812001703,8.292614,8.11,1,5
201812001703,8.308745,8.11,2,4
201812001703,8.298999,8.11,3,3
201812001703,8.392606,8.11,4,2
201812001703,8.340714,8.11,5,1
201812001705,8.2928705,8.11,1,5
201812001705,8.30897,8.11,2,4
201812001705,8.299352,8.11,3,3
201812001705,8.384474,8.11,4,2
201812001705,8.343574,8.11,5,1
201812001707,19.66899,19.800000000000004,1,5
201812001707,19.837238,19.800000000000004,2,4
201812001707,19.856373,19.800000000000004,3,3
201812001707,19.863596,19.800000000000004,4,2
201812001707,19.832193,19.800000000000004,5,1
201812001710,8.291118,8.11,1,5
201812001710,8.307352,8.11,2,4
201812001710,8.297081,8.11,3,3
201812001710,8.322164,8.11,4,2
201812001710,8.332084,8.11,5,1
201812001713,8.292506,8.11,1,5
201812001713,8.308617,8.11,2,4
201812001713,8.299017,8.11,3,3
201812001713,8.383196,8.11,4,2
201812001713,8.347471,8.11,5,1
201812001716,8.2926,9.51,1,7
201812001716,8.308745,9.51,2,6
201812001716,8.299064,9.51,3,5
201812001716,8.382469,9.51,4,4
201812001716,10.573216,9.51,5,3
201812001716,10.956714,9.51,6,2
201812001716,9.952934,9.51,7,1
201812001717,8.292588,16.11,1,6
201812001717,8.308709,16.11,2,5
201812001717,8.298998,16.11,3,4
201812001717,8.383563,16.11,4,3
201812001717,8.346997,16.11,5,2
201812001717,17.323929,16.11,6,1
201812001718,8.292556,8.11,1,5
201812001718,8.308685,8.11,2,4
201812001718,8.299043,8.11,3,3
201812001718,8.382742,8.11,4,2
201812001718,8.34718,8.11,5,1
201812001719,8.292467,8.11,1,5
201812001719,8.308557,8.11,2,4
201812001719,8.29902,8.11,3,3
201812001719,8.381868,8.11,4,2
201812001719,8.347761,8.11,5,1
201812001720,19.657104,19.800000000000004,1,5
201812001720,19.844975,19.800000000000004,2,4
201812001720,19.856182,19.800000000000004,3,3
201812001720,19.863428,19.800000000000004,4,2
201812001720,19.832115,19.800000000000004,5,1
201812001722,8.2926035,8.11,1,5
201812001722,8.308724,8.11,2,4
201812001722,8.299261,8.11,3,3
201812001722,8.388152,8.11,4,2
201812001722,8.342033,8.11,5,1
201812001723,8.292652,8.11,1,5
201812001723,8.308823,8.11,2,4
201812001723,8.299057,8.11,3,3
201812001723,8.383379,8.11,4,2
201812001723,8.34671,8.11,5,1
201812001726,8.292513,8.11,1,5
201812001726,8.30863,8.11,2,4
201812001726,8.299027,8.11,3,3
201812001726,8.382641,8.11,4,2
201812001726,8.347663,8.11,5,1
201812001727,8.292719,8.11,1,5
201812001727,8.30887,8.11,2,4
201812001727,8.299145,8.11,3,3
201812001727,8.383333,8.11,4,2
201812001727,8.34653,8.11,5,1
201812001728,8.292538,8.11,1,5
201812001728,8.308635,8.11,2,4
201812001728,8.299166,8.11,3,3
201812001728,8.381935,8.11,4,2
201812001728,8.34755,8.11,5,1
201812001729,8.292504,8.11,1,5
201812001729,8.30863,8.11,2,4
201812001729,8.29898,8.11,3,3
201812001729,8.382032,8.11,4,2
201812001729,8.348153,8.11,5,1
201812001730,8.292657,8.11,1,5
201812001730,8.3088255,8.11,2,4
201812001730,8.299054,8.11,3,3
201812001730,8.383384,8.11,4,2
201812001730,8.347116,8.11,5,1
201812001731,8.29169,8.11,1,5
201812001731,8.3078785,8.11,2,4
201812001731,8.297631,8.11,3,3
201812001731,8.322713,8.11,4,2
201812001731,8.321091,8.11,5,1
201812001732,12.680308,12.7,1,4
201812001732,12.565805,12.7,2,3
201812001732,12.548644,12.7,3,2
201812001732,12.785806,12.7,4,1
201812001733,12.678972,12.7,1,4
201812001733,12.560513,12.7,2,3
201812001733,12.550889,12.7,3,2
201812001733,12.783791,12.7,4,1
201812001734,12.678445,12.7,1,4
201812001734,12.559308,12.7,2,3
201812001734,12.552089,12.7,3,2
201812001734,12.782857,12.7,4,1
201812001735,12.460846,12.7,1,4
201812001735,12.560669,12.7,2,3
201812001735,12.540381,12.7,3,2
201812001735,12.78514,12.7,4,1
201812001736,12.284224,12.7,1,4
201812001736,12.563875,12.7,2,3
201812001736,12.541594,12.7,3,2
201812001736,12.788882,12.7,4,1
201812001737,12.645889,12.7,1,4
201812001737,12.56084,12.7,2,3
201812001737,12.544116,12.7,3,2
201812001737,12.784804,12.7,4,1
201812001738,12.394469,12.7,1,4
201812001738,12.5881405,12.7,2,3
201812001738,12.545034,12.7,3,2
201812001738,12.778853,12.7,4,1
201812001739,6.183555,12.7,1,4
201812001739,12.440959,12.7,2,3
201812001739,12.533045,12.7,3,2
201812001739,12.853841,12.7,4,1
201812001740,12.310319,12.7,1,4
201812001740,12.561837,12.7,2,3
201812001740,12.539458,12.7,3,2
201812001740,12.785116,12.7,4,1
201812001741,5.499057,12.7,1,4
201812001741,12.459691,12.7,2,3
201812001741,12.513736,12.7,3,2
201812001741,12.872797,12.7,4,1
201812001742,12.679967,12.7,1,4
201812001742,12.56549,12.7,2,3
201812001742,12.549973,12.7,3,2
201812001742,12.781713,12.7,4,1
201812001743,13.271437,12.7,1,4
201812001743,12.675386,12.7,2,3
201812001743,12.5666485,12.7,3,2
201812001743,12.795223,12.7,4,1
201812001744,12.679969,12.7,1,4
201812001744,12.565488,12.7,2,3
201812001744,12.549975,12.7,3,2
201812001744,12.78172,12.7,4,1
201812001745,5.511488,12.7,1,4
201812001745,12.453927,12.7,2,3
201812001745,12.535794,12.7,3,2
201812001745,12.876954,12.7,4,1
201812001746,19.656937,15.110000000000005,1,5
201812001746,14.953425,15.110000000000005,2,4
201812001746,14.971071,15.110000000000005,3,3
201812001746,14.948779,15.110000000000005,4,2
201812001746,15.028192,15.110000000000005,5,1
201812001748,8.292183,8.11,1,5
201812001748,8.308398,8.11,2,4
201812001748,8.298683,8.11,3,3
201812001748,8.39702,8.11,4,2
201812001748,8.338437,8.11,5,1
201812001750,19.657106,19.000000000000004,1,4
201812001750,19.845049,19.000000000000004,2,3
201812001750,19.856098,19.000000000000004,3,2
201812001750,19.863613,19.000000000000004,4,1
201812001751,12.329547,8.11,1,5
201812001751,12.2875395,8.11,2,4
201812001751,12.73379,8.11,3,3
201812001751,12.769948,8.11,4,2
201812001751,12.6353445,8.11,5,1
201812001758,8.292514,8.11,1,5
201812001758,8.308616,8.11,2,4
201812001758,8.2988615,8.11,3,3
201812001758,8.392352,8.11,4,2
201812001758,8.338309,8.11,5,1
201812001764,19.656971,19.800000000000004,1,5
201812001764,19.845198,19.800000000000004,2,4
201812001764,19.85614,19.800000000000004,3,3
201812001764,19.863441,19.800000000000004,4,2
201812001764,19.832083,19.800000000000004,5,1
201812001765,19.657934,19.800000000000004,1,5
201812001765,19.845303,19.800000000000004,2,4
201812001765,19.856153,19.800000000000004,3,3
201812001765,19.863523,19.800000000000004,4,2
201812001765,19.832138,19.800000000000004,5,1
201812001767,13.601198,14.51,1,8
201812001767,13.618514,14.51,2,7
201812001767,13.624926,14.51,3,6
201812001767,13.512785,14.51,4,5
201812001767,14.589698,14.51,5,4
201812001767,14.5261755,14.51,6,3
201812001767,14.571806,14.51,7,2
201812001767,14.633012,14.51,8,1
201812001772,19.660513,19.800000000000004,1,5
201812001772,19.845839,19.800000000000004,2,4
201812001772,19.85617,19.800000000000004,3,3
201812001772,19.863472,19.800000000000004,4,2
201812001772,19.832123,19.800000000000004,5,1
201812001776,19.65715,19.800000000000004,1,5
201812001776,19.84472,19.800000000000004,2,4
201812001776,19.856098,19.800000000000004,3,3
201812001776,19.863441,19.800000000000004,4,2
201812001776,19.832113,19.800000000000004,5,1
201812001779,13.742249,13.11,1,6
201812001779,13.857265,13.11,2,5
201812001779,13.875852,13.11,3,4
201812001779,13.866913,13.11,4,3
201812001779,13.122323,13.11,5,2
201812001779,13.249008,13.11,6,1
201812001780,19.656815,19.800000000000004,1,5
201812001780,19.84519,19.800000000000004,2,4
201812001780,19.856201,19.800000000000004,3,3
201812001780,19.863451,19.800000000000004,4,2
201812001780,19.832138,19.800000000000004,5,1
201812001781,12.572824,15.110000000000005,1,5
201812001781,12.9655485,15.110000000000005,2,4
201812001781,14.537535,15.110000000000005,3,3
201812001781,16.980995,15.110000000000005,4,2
201812001781,16.554106,15.110000000000005,5,1
201812001785,8.290072,8.11,1,5
201812001785,8.306473,8.11,2,4
201812001785,8.296242,8.11,3,3
201812001785,8.321486,8.11,4,2
201812001785,8.321994,8.11,5,1
201812001787,8.290534,8.11,1,5
201812001787,8.306721,8.11,2,4
201812001787,8.296428,8.11,3,3
201812001787,8.321769,8.11,4,2
201812001787,8.333276,8.11,5,1
201812001795,8.290852,8.11,1,5
201812001795,8.307072,8.11,2,4
201812001795,8.296852,8.11,3,3
201812001795,8.322121,8.11,4,2
201812001795,8.316255,8.11,5,1
201812001796,8.286018,8.11,1,5
201812001796,8.302554,8.11,2,4
201812001796,8.291662,8.11,3,3
201812001796,8.318129,8.11,4,2
201812001796,8.308303,8.11,5,1
201812001799,19.65815,19.800000000000004,1,5
201812001799,19.845278,19.800000000000004,2,4
201812001799,19.856188,19.800000000000004,3,3
201812001799,19.863497,19.800000000000004,4,2
201812001799,19.83214,19.800000000000004,5,1
201812001800,19.657217,19.800000000000004,1,5
201812001800,19.84529,19.800000000000004,2,4
201812001800,19.856222,19.800000000000004,3,3
201812001800,19.86343,19.800000000000004,4,2
201812001800,19.83214,19.800000000000004,5,1
201812001801,8.292552,8.11,1,5
201812001801,8.308681,8.11,2,4
201812001801,8.298919,8.11,3,3
201812001801,8.395599,8.11,4,2
201812001801,8.340625,8.11,5,1
201812001802,19.660194,19.000000000000004,1,4
201812001802,19.847317,19.000000000000004,2,3
201812001802,19.856262,19.000000000000004,3,2
201812001802,19.863678,19.000000000000004,4,1
201812001807,19.656862,19.800000000000004,1,5
201812001807,19.845394,19.800000000000004,2,4
201812001807,19.856236,19.800000000000004,3,3
201812001807,19.863478,19.800000000000004,4,2
201812001807,19.832108,19.800000000000004,5,1
201812001809,19.656855,19.800000000000004,1,5
201812001809,19.844797,19.800000000000004,2,4
201812001809,19.856213,19.800000000000004,3,3
201812001809,19.863516,19.800000000000004,4,2
201812001809,19.832146,19.800000000000004,5,1
201812001810,19.656923,19.800000000000004,1,5
201812001810,19.845013,19.800000000000004,2,4
201812001810,19.856144,19.800000000000004,3,3
201812001810,19.863413,19.800000000000004,4,2
201812001810,19.832115,19.800000000000004,5,1
201812001816,19.656847,19.800000000000004,1,5
201812001816,19.845049,19.800000000000004,2,4
201812001816,19.85617,19.800000000000004,3,3
201812001816,19.863512,19.800000000000004,4,2
201812001816,19.83214,19.800000000000004,5,1
201812001818,8.292597,8.11,1,5
201812001818,8.308703,8.11,2,4
201812001818,8.308911,8.11,3,3
201812001818,8.393823,8.11,4,2
201812001818,8.33228,8.11,5,1
201812001821,19.662378,19.800000000000004,1,5
201812001821,19.846905,19.800000000000004,2,4
201812001821,19.856785,19.800000000000004,3,3
201812001821,19.86316,19.800000000000004,4,2
201812001821,19.832245,19.800000000000004,5,1
201812001822,19.658865,15.110000000000005,1,5
201812001822,14.950807,15.110000000000005,2,4
201812001822,14.951737,15.110000000000005,3,3
201812001822,14.959944,15.110000000000005,4,2
201812001822,15.040303,15.110000000000005,5,1
201812001824,8.292588,8.11,1,5
201812001824,8.308671,8.11,2,4
201812001824,8.299578,8.11,3,3
201812001824,8.399132,8.11,4,2
201812001824,8.34057,8.11,5,1
201812001825,19.670265,19.800000000000004,1,5
201812001825,19.843172,19.800000000000004,2,4
201812001825,19.856577,19.800000000000004,3,3
201812001825,19.863516,19.800000000000004,4,2
201812001825,19.832205,19.800000000000004,5,1
201812001827,8.29172,14.510000000000005,1,4
201812001827,14.482451,14.510000000000005,2,3
201812001827,14.753258,14.510000000000005,3,2
201812001827,14.236382,14.510000000000005,4,1
201812001828,19.656845,19.800000000000004,1,5
201812001828,19.844858,19.800000000000004,2,4
201812001828,19.856085,19.800000000000004,3,3
201812001828,19.863478,19.800000000000004,4,2
201812001828,19.8321,19.800000000000004,5,1
201812001830,13.768592,13.11,1,6
201812001830,13.857134,13.11,2,5
201812001830,13.873381,13.11,3,4
201812001830,13.876027,13.11,4,3
201812001830,13.107396,13.11,5,2
201812001830,13.247608,13.11,6,1
201812001834,8.291127,9.51,1,7
201812001834,8.3073015,9.51,2,6
201812001834,8.297,9.51,3,5
201812001834,8.322529,9.51,4,4
201812001834,9.483798,9.51,5,3
201812001834,9.833829,9.51,6,2
201812001834,9.731865,9.51,7,1
201812001835,19.65845,19.800000000000004,1,5
201812001835,19.846361,19.800000000000004,2,4
201812001835,19.85654,19.800000000000004,3,3
201812001835,19.863564,19.800000000000004,4,2
201812001835,19.832159,19.800000000000004,5,1
201812001836,19.657814,19.800000000000004,1,5
201812001836,19.844309,19.800000000000004,2,4
201812001836,19.856173,19.800000000000004,3,3
201812001836,19.863523,19.800000000000004,4,2
201812001836,19.832138,19.800000000000004,5,1
201812001837,8.292459,8.11,1,5
201812001837,8.308577,8.11,2,4
201812001837,8.298825,8.11,3,3
201812001837,8.38822,8.11,4,2
201812001837,8.338689,8.11,5,1
201812001839,8.291313,8.11,1,5
201812001839,8.307442,8.11,2,4
201812001839,8.297268,8.11,3,3
201812001839,8.322413,8.11,4,2
201812001839,8.319985,8.11,5,1
201812001843,8.290913,9.51,1,7
201812001843,8.307047,9.51,2,6
201812001843,8.296648,9.51,3,5
201812001843,8.322176,9.51,4,4
201812001843,9.6262455,9.51,5,3
201812001843,9.837286,9.51,6,2
201812001843,9.732725,9.51,7,1
201812001845,8.292569,8.11,1,5
201812001845,8.308641,8.11,2,4
201812001845,8.299265,8.11,3,3
201812001845,8.382974,8.11,4,2
201812001845,8.336123,8.11,5,1
201812001847,8.292229,8.11,1,5
201812001847,8.308437,8.11,2,4
201812001847,8.298684,8.11,3,3
201812001847,8.391355,8.11,4,2
201812001847,8.336076,8.11,5,1
201812001848,8.288679,9.51,1,7
201812001848,8.305092,9.51,2,6
201812001848,8.294662,9.51,3,5
201812001848,8.320586,9.51,4,4
201812001848,9.478024,9.51,5,3
201812001848,9.841325,9.51,6,2
201812001848,9.724549,9.51,7,1
201812001852,8.291306,8.11,1,5
201812001852,8.307523,8.11,2,4
201812001852,8.297497,8.11,3,3
201812001852,8.322317,8.11,4,2
201812001852,8.318434,8.11,5,1
201812001856,8.286871,8.11,1,5
201812001856,8.303485,8.11,2,4
201812001856,8.293755,8.11,3,3
201812001856,8.318987,8.11,4,2
201812001856,8.327653,8.11,5,1
201812001859,8.292577,8.11,1,5
201812001859,8.308674,8.11,2,4
201812001859,8.298912,8.11,3,3
201812001859,8.39709,8.11,4,2
201812001859,8.341069,8.11,5,1
201812001865,19.67105,19.800000000000004,1,5
201812001865,19.842564,19.800000000000004,2,4
201812001865,19.856245,19.800000000000004,3,3
201812001865,19.863567,19.800000000000004,4,2
201812001865,19.83222,19.800000000000004,5,1
201812001866,12.2931,13.11,1,6
201812001866,12.133598,13.11,2,5
201812001866,12.526162,13.11,3,4
201812001866,12.4194,13.11,4,3
201812001866,12.613749,13.11,5,2
201812001866,12.965701,13.11,6,1
201812001869,8.290177,8.11,1,5
201812001869,8.306445,8.11,2,4
201812001869,8.296131,8.11,3,3
201812001869,8.32163,8.11,4,2
201812001869,8.3169565,8.11,5,1
201812001870,19.657305,19.800000000000004,1,5
201812001870,19.84504,19.800000000000004,2,4
201812001870,19.856106,19.800000000000004,3,3
201812001870,19.863428,19.800000000000004,4,2
201812001870,19.832106,19.800000000000004,5,1
201812001871,13.733342,9.51,1,7
201812001871,13.864111,9.51,2,6
201812001871,13.867743,9.51,3,5
201812001871,13.85978,9.51,4,4
201812001871,14.616589,9.51,5,3
201812001871,14.646749,9.51,6,2
201812001871,14.517195,9.51,7,1
201812001872,19.656897,19.800000000000004,1,5
201812001872,19.844948,19.800000000000004,2,4
201812001872,19.856144,19.800000000000004,3,3
201812001872,19.863462,19.800000000000004,4,2
201812001872,19.832129,19.800000000000004,5,1
201812001874,19.656845,19.800000000000004,1,5
201812001874,19.845644,19.800000000000004,2,4
201812001874,19.856047,19.800000000000004,3,3
201812001874,19.863537,19.800000000000004,4,2
201812001874,19.83209,19.800000000000004,5,1
201812001878,19.656803,19.800000000000004,1,5
201812001878,19.844812,19.800000000000004,2,4
201812001878,19.856245,19.800000000000004,3,3
201812001878,19.863417,19.800000000000004,4,2
201812001878,19.832094,19.800000000000004,5,1
201812001882,19.65669,19.800000000000004,1,5
201812001882,19.84558,19.800000000000004,2,4
201812001882,19.855923,19.800000000000004,3,3
201812001882,19.863493,19.800000000000004,4,2
201812001882,19.832117,19.800000000000004,5,1
201812001885,19.657064,19.800000000000004,1,5
201812001885,19.844685,19.800000000000004,2,4
201812001885,19.856106,19.800000000000004,3,3
201812001885,19.86343,19.800000000000004,4,2
201812001885,19.832125,19.800000000000004,5,1
201812001887,19.656723,19.800000000000004,1,5
201812001887,19.845448,19.800000000000004,2,4
201812001887,19.856106,19.800000000000004,3,3
201812001887,19.863527,19.800000000000004,4,2
201812001887,19.832132,19.800000000000004,5,1
201812001895,8.292499,9.51,1,7
201812001895,8.308576,9.51,2,6
201812001895,8.298741,9.51,3,5
201812001895,8.396743,9.51,4,4
201812001895,9.620074,9.51,5,3
201812001895,9.755416,9.51,6,2
201812001895,9.73492,9.51,7,1
201812001898,19.659307,19.800000000000004,1,5
201812001898,19.844244,19.800000000000004,2,4
201812001898,19.856165,19.800000000000004,3,3
201812001898,19.863567,19.800000000000004,4,2
201812001898,19.832167,19.800000000000004,5,1
201812001899,19.655474,15.110000000000005,1,5
201812001899,14.956329,15.110000000000005,2,4
201812001899,14.96614,15.110000000000005,3,3
201812001899,14.963924,15.110000000000005,4,2
201812001899,15.077835,15.110000000000005,5,1
201812001900,19.662533,15.110000000000005,1,5
201812001900,14.952276,15.110000000000005,2,4
201812001900,14.958644,15.110000000000005,3,3
201812001900,14.963962,15.110000000000005,4,2
201812001900,15.0406,15.110000000000005,5,1
201812001904,12.259847,13.11,1,6
201812001904,12.220678,13.11,2,5
201812001904,11.266992,13.11,3,4
201812001904,11.876723,13.11,4,3
201812001904,12.385924,13.11,5,2
201812001904,12.988433,13.11,6,1
201812001905,8.291821,8.11,1,5
201812001905,8.308,8.11,2,4
201812001905,8.297833,8.11,3,3
201812001905,8.322731,8.11,4,2
201812001905,8.317127,8.11,5,1
201812001910,19.657028,19.800000000000004,1,5
201812001910,19.84488,19.800000000000004,2,4
201812001910,19.856255,19.800000000000004,3,3
201812001910,19.86354,19.800000000000004,4,2
201812001910,19.832159,19.800000000000004,5,1
201812001912,8.283118,8.11,1,5
