CASE ID,A_ACCEPTED,A_CANCELLED,A_DECLINED,TEST_A_ACCEPTED,TEST_A_CANCELLED,TEST_A_DECLINED,Events from start,Events from end
180745,0.0030392408,0.34873706,0.21455616,0,1,0,11,21
180745,0.0038458705,0.37512994,0.19797066,0,1,0,12,20
180745,0.0058790445,0.40202108,0.1887607,0,1,0,13,19
180745,0.00828439,0.42906705,0.1783312,0,1,0,14,18
180745,0.008912295,0.46661285,0.1614336,0,1,0,15,17
180745,0.009025216,0.5399803,0.14098129,0,1,0,16,16
180745,0.0073755383,0.5926065,0.12651864,0,1,0,17,15
180745,0.004427105,0.36803627,0.20706773,0,1,0,18,14
180745,0.0077703595,0.47356138,0.17140603,0,1,0,19,13
180745,0.0055766404,0.46309274,0.17988956,0,1,0,20,12
180745,0.004565388,0.46500185,0.18417159,0,1,0,21,11
180745,0.0042571723,0.4646564,0.18208754,0,1,0,22,10
180745,0.004050076,0.5487297,0.15470842,0,1,0,23,9
180745,0.0033860207,0.6127292,0.12588039,0,1,0,24,8
180745,0.0028484762,0.6638557,0.10807085,0,1,0,25,7
180745,0.0023156404,0.7021347,0.09536186,0,1,0,26,6
180745,0.0019445419,0.73114336,0.08653757,0,1,0,27,5
180745,0.0016451478,0.75755775,0.079239875,0,1,0,28,4
180745,0.001417309,0.7823863,0.07290682,0,1,0,29,3
180745,0.0012385547,0.8040699,0.06761187,0,1,0,30,2
180745,0.001079917,0.82265353,0.062962264,0,1,0,31,1
180778,0.35058266,0.17415693,0.64245546,0,0,1,1,4
180778,0.3500545,0.17380363,0.64318544,0,0,1,2,3
180778,0.3587833,0.1721969,0.6494911,0,0,1,3,2
180778,0.0005288422,0.0022836328,0.004052788,0,0,0,4,1
180784,0.35058478,0.17415863,0.64245176,0,1,0,1,18
180784,0.35000458,0.17377949,0.6432226,0,1,0,2,17
180784,0.72805285,0.40327567,0.2614752,0,1,0,3,16
180784,0.7724563,0.43014994,0.24228373,0,1,0,4,15
180784,0.7684729,0.47202182,0.21867636,0,1,0,5,14
180784,0.6920874,0.52463156,0.20099989,0,1,0,6,13
180784,0.6268375,0.57871056,0.19596234,0,1,0,7,12
180784,0.5775128,0.6275393,0.20627657,0,1,0,8,11
180784,0.49616984,0.67104894,0.2009325,0,1,0,9,10
180784,0.43317968,0.6956819,0.14318797,0,1,0,10,9
180784,0.42646497,0.7151693,0.11907169,0,1,0,11,8
180784,0.3773693,0.74375516,0.10934156,0,1,0,12,7
180784,0.3109509,0.77630043,0.10183337,0,1,0,13,6
180784,0.25964227,0.80341554,0.09859586,0,1,0,14,5
180784,0.24565232,0.8235903,0.10321447,0,1,0,15,4
180784,0.23241165,0.83839977,0.10760653,0,1,0,16,3
180784,0.20658913,0.84974587,0.10671908,0,1,0,17,2
180784,0.1881549,0.85720426,0.10335693,0,1,0,18,1
180790,0.35058486,0.17415857,0.64245206,1,0,0,1,26
180790,0.3500291,0.1737816,0.6432276,1,0,0,2,25
180790,0.3600975,0.17240897,0.6490599,1,0,0,3,24
180790,0.6864265,0.37882876,0.30861095,1,0,0,4,23
180790,0.713373,0.40320247,0.27992314,1,0,0,5,22
180790,0.68756616,0.4173593,0.29974452,1,0,0,6,21
180790,0.6514919,0.47181237,0.26523075,1,0,0,7,20
180790,0.5668834,0.50866044,0.27317667,1,0,0,8,19
180790,0.0024578571,0.45377603,0.18338501,0,0,0,9,18
180790,0.0017314255,0.37256563,0.2322196,0,0,0,10,17
180790,0.0018613636,0.33935547,0.23356465,0,0,0,11,16
180790,0.0022291243,0.28686315,0.220848,0,0,0,12,15
180790,0.0023230016,0.2682628,0.21539783,0,0,0,13,14
180790,0.0022689402,0.25674576,0.21219924,0,0,0,14,13
180790,0.002144605,0.05826217,0.2517589,0,0,0,15,12
180790,0.0019869208,0.041900694,0.25649267,0,0,0,16,11
180790,0.0017669201,0.039426863,0.25130033,0,0,0,17,10
180790,0.0018651783,0.071198225,0.2028819,0,0,0,18,9
180790,0.0010833144,0.058814287,0.1795238,0,0,0,19,8
180790,0.0011678636,0.066692054,0.17410749,0,0,0,20,7
180790,0.0013153851,0.033812106,0.20549023,0,0,0,21,6
180790,0.0009638667,0.035661995,0.18711099,0,0,0,22,5
180790,0.0007375479,0.0023993254,0.0028739274,0,0,0,23,4
180790,8.901954e-05,0.0018363297,0.001106888,0,0,0,24,3
180790,7.7575445e-05,0.002190739,0.0010658205,0,0,0,25,2
180790,9.036064e-05,0.002581805,0.0012024343,0,0,0,26,1
180793,0.35058713,0.17416006,0.6424484,0,0,1,1,2
180793,0.34994328,0.1737611,0.6432407,0,0,1,2,1
180802,0.3505898,0.17416143,0.6424454,0,1,0,1,7
180802,0.3498956,0.17374593,0.64325744,0,1,0,2,6
180802,0.72603613,0.40204144,0.26375645,0,1,0,3,5
180802,0.7744829,0.4311016,0.2413339,0,1,0,4,4
180802,0.77097386,0.47282878,0.21707544,0,1,0,5,3
180802,0.69051844,0.5234947,0.20199135,0,1,0,6,2
180802,0.002355665,0.006487012,0.0020322502,0,0,0,7,1
180811,0.35058936,0.17416102,0.642447,0,0,1,1,4
180811,0.3500077,0.17375436,0.6432804,0,0,1,2,3
180811,0.36189973,0.17278138,0.6483431,0,0,1,3,2
180811,0.00048562884,0.0020656288,0.0033521056,0,0,0,4,1
180829,0.3506012,0.17416584,0.64243674,0,1,0,1,14
180829,0.34990573,0.17370576,0.64335024,0,1,0,2,13
180829,0.72323686,0.40046796,0.26690358,0,1,0,3,12
180829,0.7763158,0.43196723,0.24102703,0,1,0,4,11
180829,0.77193046,0.47302958,0.2162149,0,1,0,5,10
180829,0.689428,0.52268577,0.20285484,0,1,0,6,9
180829,0.62472683,0.5779047,0.19688964,0,1,0,7,8
180829,0.580794,0.6271878,0.20674133,0,1,0,8,7
180829,0.49324015,0.6716477,0.19840479,0,1,0,9,6
180829,0.43493196,0.69691306,0.1418258,0,1,0,10,5
180829,0.4279678,0.71680784,0.11820489,0,1,0,11,4
180829,0.37670785,0.7460544,0.10839194,0,1,0,12,3
180829,0.306833,0.77809995,0.10159013,0,1,0,13,2
180829,0.2592595,0.8046578,0.098080635,0,1,0,14,1
180832,0.35060078,0.17416576,0.642437,1,1,0,1,13
180832,0.3499155,0.17370728,0.6433498,1,1,0,2,12
180832,0.7232091,0.40045723,0.26693106,1,1,0,3,11
180832,0.7762621,0.431942,0.24102047,1,1,0,4,10
180832,0.7718895,0.4730205,0.21624207,1,1,0,5,9
180832,0.6881142,0.5219702,0.20302644,1,1,0,6,8
180832,0.0032395422,0.43770516,0.15197691,0,1,0,7,7
180832,0.0020200312,0.37199396,0.2080389,0,1,0,8,6
180832,0.0010216534,0.23603046,0.2118966,0,1,0,9,5
180832,0.0019406378,0.29099488,0.21036398,0,1,0,10,4
180832,0.001982689,0.21216321,0.234326,0,1,0,11,3
180832,0.00214234,0.16811234,0.23669401,0,1,0,12,2
180832,0.0020676553,0.23062083,0.20040119,0,1,0,13,1
180835,0.35062477,0.17417344,0.6424216,0,0,1,1,2
180835,0.34972554,0.17364147,0.6434672,0,0,1,2,1
180841,0.3505981,0.17416471,0.6424396,0,0,1,1,4
180841,0.3499955,0.17372,0.64334774,0,0,1,2,3
180841,0.36420664,0.17329246,0.6473382,0,0,1,3,2
180841,0.00047156215,0.0020632446,0.0031901896,0,0,0,4,1
180853,0.35060614,0.17416754,0.64243364,0,0,1,1,4
180853,0.34993255,0.17369276,0.64338654,0,0,1,2,3
180853,0.36511236,0.1734317,0.6469923,0,0,1,3,2
180853,0.00046819448,0.002077818,0.0031689107,0,0,0,4,1
180859,0.3506086,0.17416841,0.6424319,1,1,0,1,20
180859,0.34991044,0.1736852,0.6433977,1,1,0,2,19
180859,0.7223194,0.39996195,0.2679485,1,1,0,3,18
180859,0.77676505,0.43216515,0.24120674,1,1,0,4,17
180859,0.772789,0.4735408,0.21588442,1,1,0,5,16
180859,0.0038220286,0.4302032,0.151238,0,1,0,6,15
180859,0.0026098192,0.38147727,0.19554308,0,1,0,7,14
180859,0.0022458136,0.3435467,0.20611653,0,1,0,8,13
180859,0.0027237236,0.3477381,0.21797124,0,1,0,9,12
180859,0.0029633045,0.34441805,0.21719524,0,1,0,10,11
180859,0.0029552877,0.34099364,0.21644315,0,1,0,11,10
180859,0.002796799,0.32555345,0.21710363,0,1,0,12,9
180859,0.0011511147,0.0825091,0.24545705,0,1,0,13,8
180859,0.0017195642,0.049359143,0.2559477,0,1,0,14,7
180859,0.002787888,0.08687788,0.23697618,0,1,0,15,6
180859,0.0019184351,0.09080568,0.21451995,0,1,0,16,5
180859,0.002080351,0.09459168,0.21316373,0,1,0,17,4
180859,0.002203077,0.09979892,0.21139011,0,1,0,18,3
180859,0.000574708,0.001868695,0.0020706356,0,0,0,19,2
180859,0.0007266998,0.00872007,0.047417283,0,0,0,20,1
180871,0.35060787,0.17416817,0.6424327,1,0,0,1,31
180871,0.3499601,0.1736894,0.6434014,1,0,0,2,30
180871,0.3656603,0.1735726,0.64671016,1,0,0,3,29
180871,0.54079926,0.29092073,0.4633399,1,0,0,4,28
180871,0.6410789,0.37477106,0.3592689,1,0,0,5,27
180871,0.63477564,0.38860846,0.36312366,1,0,0,6,26
180871,0.6524724,0.4119997,0.32782722,1,0,0,7,25
180871,0.6383774,0.45872396,0.30584013,1,0,0,8,24
180871,0.002521634,0.44432664,0.18944106,0,0,0,9,23
180871,0.0017405748,0.35101599,0.2292226,0,0,0,10,22
180871,0.0018838942,0.32973066,0.22778013,0,0,0,11,21
180871,0.002219528,0.29390454,0.2249172,0,0,0,12,20
180871,0.0022856295,0.28700832,0.22158569,0,0,0,13,19
180871,0.0022452474,0.29326183,0.21915963,0,0,0,14,18
180871,0.0022707283,0.30983397,0.21413338,0,0,0,15,17
180871,0.0021683276,0.29292446,0.21095604,0,0,0,16,16
180871,0.0021086633,0.27596566,0.20735326,0,0,0,17,15
180871,0.003369242,0.3578543,0.1964181,0,0,0,18,14
180871,0.005328715,0.3844353,0.18908599,0,0,0,19,13
180871,0.009314328,0.42552,0.19331351,0,0,0,20,12
180871,0.0007329583,0.07186398,0.18430597,0,0,0,21,11
180871,0.0019455552,0.04060325,0.2554891,0,0,0,22,10
180871,0.0012135208,0.031018913,0.22045639,0,0,0,23,9
180871,0.000887692,0.02679339,0.1847499,0,0,0,24,8
180871,0.0007945597,0.024668664,0.16682711,0,0,0,25,7
180871,0.00086835027,0.034982055,0.12763226,0,0,0,26,6
180871,0.0005867481,0.032942504,0.11412984,0,0,0,27,5
180871,0.00044378638,0.0015598238,0.0018521249,0,0,0,28,4
180871,9.992719e-05,0.0016846359,0.001080811,0,0,0,29,3
180871,9.551644e-05,0.0022520125,0.0011928976,0,0,0,30,2
180871,0.00011217594,0.002770692,0.0014170408,0,0,0,31,1
180874,0.35062206,0.17417267,0.64242375,1,1,0,1,13
180874,0.34984714,0.17365128,0.6434646,1,1,0,2,12
180874,0.7223533,0.3999323,0.2679584,1,1,0,3,11
180874,0.7770804,0.43225902,0.24157429,1,1,0,4,10
180874,0.7721796,0.4730326,0.21576107,1,1,0,5,9
180874,0.0037955344,0.43037882,0.15149054,0,1,0,6,8
180874,0.0030082166,0.4121273,0.19328201,0,1,0,7,7
180874,0.0025033057,0.37887588,0.19643575,0,1,0,8,6
180874,0.0036256313,0.40716678,0.20921928,0,1,0,9,5
180874,0.0064339936,0.42962566,0.19291976,0,1,0,10,4
180874,0.007933706,0.44294077,0.17831412,0,1,0,11,3
180874,0.00073316693,0.0021362603,0.0016338229,0,0,0,12,2
180874,0.00043672323,0.0026896298,0.009095162,0,0,0,13,1
180877,0.35061485,0.17417043,0.6424285,1,0,1,1,17
180877,0.3499638,0.17367244,0.6434399,1,0,1,2,16
180877,0.7214706,0.3995186,0.26890326,1,0,1,3,15
180877,0.7769133,0.43221873,0.24137202,1,0,1,4,14
180877,0.7725092,0.47333407,0.21581677,1,0,1,5,13
180877,0.0038391054,0.42748925,0.15215197,0,0,1,6,12
180877,0.0021766424,0.35782516,0.19734985,0,0,1,7,11
180877,0.0018419027,0.32635558,0.20940113,0,0,1,8,10
180877,0.002206266,0.31836262,0.22075894,0,0,1,9,9
180877,0.0022889674,0.27872086,0.2205342,0,0,1,10,8
180877,0.0021783113,0.23900318,0.22113192,0,0,1,11,7
180877,0.00222224,0.24175331,0.2142263,0,0,1,12,6
180877,0.0022081733,0.26757532,0.20779964,0,0,1,13,5
180877,0.0029730797,0.05771604,0.25621742,0,0,1,14,4
180877,0.0018972754,0.043652654,0.2583697,0,0,1,15,3
180877,0.000852257,0.0025928915,0.0031852722,0,0,0,16,2
180877,0.000104516745,0.0018917918,0.0011589527,0,0,0,17,1
180880,0.35061282,0.17416972,0.64242995,1,0,1,1,23
180880,0.34999067,0.17367858,0.64343286,1,0,1,2,22
180880,0.72133124,0.39945787,0.26904798,1,0,1,3,21
180880,0.7768408,0.43219206,0.241301,1,0,1,4,20
180880,0.77242714,0.4733105,0.21587285,1,0,1,5,19
180880,0.0038401484,0.42747432,0.15212661,0,0,1,6,18
180880,0.0021765232,0.35773894,0.19731787,0,0,1,7,17
180880,0.0018444955,0.326967,0.20925733,0,0,1,8,16
180880,0.0021963418,0.3159148,0.22092071,0,0,1,9,15
180880,0.002280891,0.27868316,0.21989512,0,0,1,10,14
180880,0.0021671057,0.24018285,0.22009256,0,0,1,11,13
180880,0.0021915734,0.24059299,0.213997,0,0,1,12,12
180880,0.002377838,0.30678517,0.20531696,0,0,1,13,11
180880,0.0020031035,0.25579008,0.21033567,0,0,1,14,10
180880,0.00333035,0.3474518,0.18905377,0,0,1,15,9
180880,0.005098909,0.35859925,0.1797412,0,0,1,16,8
180880,0.007292241,0.35478356,0.17631212,0,0,1,17,7
180880,0.0054438114,0.31623936,0.15878877,0,0,1,18,6
180880,0.0039058626,0.32471067,0.14797238,0,0,1,19,5
180880,0.0006234944,0.0618864,0.17925334,0,0,1,20,4
180880,0.0032303035,0.049993396,0.28952664,0,0,1,21,3
180880,0.00046297908,0.00169456,0.0017629862,0,0,0,22,2
180880,0.0005849898,0.0027285218,0.0017543137,0,0,0,23,1
180892,0.3506322,0.17415321,0.64247066,0,0,1,1,8
180892,0.35007977,0.17392057,0.64288175,0,0,1,2,7
180892,0.3533054,0.17213824,0.64894736,0,0,1,3,6
180892,0.3570626,0.16785476,0.6539997,0,0,1,4,5
180892,0.39278397,0.19231883,0.61623096,0,0,1,5,4
180892,0.63233954,0.35219413,0.36579618,0,0,1,6,3
180892,0.6538911,0.3898247,0.34268647,0,0,1,7,2
180892,0.0020420253,0.005423993,0.0029459596,0,0,0,8,1
180899,0.35062546,0.17415816,0.642462,1,1,0,1,31
180899,0.34985688,0.17378998,0.64315945,1,1,0,2,30
180899,0.35875738,0.17258894,0.64876306,1,1,0,3,29
180899,0.6426624,0.35453337,0.3558609,1,1,0,4,28
180899,0.69704586,0.3978785,0.2975462,1,1,0,5,27
180899,0.69467723,0.4170387,0.2972989,1,1,0,6,26
180899,0.6502201,0.46064892,0.28008702,1,1,0,7,25
180899,0.6061156,0.4759246,0.28558797,1,1,0,8,24
180899,0.0026294887,0.44535026,0.18188474,0,1,0,9,23
180899,0.0019646287,0.4103347,0.2405313,0,1,0,10,22
180899,0.0023511648,0.3711967,0.23747075,0,1,0,11,21
180899,0.0026738346,0.33290333,0.22885644,0,1,0,12,20
180899,0.0029625297,0.32761893,0.22256148,0,1,0,13,19
180899,0.0031167567,0.3216713,0.2171793,0,1,0,14,18
180899,0.0049813986,0.35294592,0.20795539,0,1,0,15,17
180899,0.0019353032,0.22649029,0.2093058,0,1,0,16,16
180899,0.0031741261,0.3097735,0.20436013,0,1,0,17,15
180899,0.0034627318,0.32703388,0.20284641,0,1,0,18,14
180899,0.003995359,0.35611546,0.20666727,0,1,0,19,13
180899,0.004006535,0.37510198,0.2092571,0,1,0,20,12
180899,0.0059331954,0.43492717,0.20778695,0,1,0,21,11
180899,0.0060285926,0.48034108,0.19649768,0,1,0,22,10
180899,0.005131632,0.5263475,0.17432013,0,1,0,23,9
180899,0.0011455715,0.17202619,0.24650615,0,1,0,24,8
180899,0.0013268292,0.24533835,0.2180709,0,1,0,25,7
180899,0.0012977123,0.24117547,0.21645,0,1,0,26,6
180899,0.0011857748,0.22496468,0.21648997,0,1,0,27,5
180899,0.0010746121,0.21002197,0.21552795,0,1,0,28,4
180899,0.0011177957,0.24504048,0.21948546,0,1,0,29,3
180899,0.0006892681,0.0017997324,0.0018998682,0,0,0,30,2
180899,0.00041416287,0.0034499764,0.015151173,0,0,0,31,1
180902,0.35062766,0.17416069,0.6424568,0,0,1,1,5
180902,0.34967566,0.1737541,0.64318174,0,0,1,2,4
180902,0.7310332,0.4047502,0.25838357,0,0,1,3,3
180902,0.7748549,0.4312905,0.24100888,0,0,1,4,2
180902,0.0028562248,0.007582009,0.0031485856,0,0,0,5,1
180920,0.35062727,0.17415899,0.6424605,0,0,1,1,2
180920,0.3499199,0.17378053,0.64320993,0,0,1,2,1
180926,0.3506307,0.17416254,0.64245343,1,0,1,1,33
180926,0.34968698,0.1737333,0.64323974,1,0,1,2,32
180926,0.72958237,0.40383786,0.25998393,1,0,1,3,31
180926,0.77556497,0.43162614,0.24077806,1,0,1,4,30
180926,0.7636256,0.46911618,0.21961525,1,0,1,5,29
180926,0.0037290454,0.4266468,0.153759,0,0,1,6,28
180926,0.001971215,0.33480418,0.19627663,0,0,1,7,27
180926,0.0014698207,0.30127788,0.20674935,0,0,1,8,26
180926,0.0016882718,0.2786139,0.21652707,0,0,1,9,25
180926,0.0021206439,0.25612652,0.21589974,0,0,1,10,24
180926,0.0022685826,0.21744305,0.2186836,0,0,1,11,23
180926,0.0023221374,0.27964914,0.20007098,0,0,1,12,22
180926,0.0025222003,0.31074673,0.19713491,0,0,1,13,21
180926,0.0014289618,0.06800276,0.21095759,0,0,1,14,20
180926,0.0023940206,0.04598251,0.2761653,0,0,1,15,19
180926,0.0018326044,0.040004134,0.25541097,0,0,1,16,18
180926,0.0011186302,0.03487432,0.22055897,0,0,1,17,17
180926,0.0010215938,0.031129688,0.20188543,0,0,1,18,16
180926,0.0009512305,0.030277014,0.19060224,0,0,1,19,15
180926,0.00093472004,0.029773027,0.1843794,0,0,1,20,14
180926,0.0007933378,0.02932036,0.15982172,0,0,1,21,13
180926,0.00087043643,0.04297161,0.14014038,0,0,1,22,12
180926,0.00067168474,0.04462254,0.13389614,0,0,1,23,11
180926,0.00069117546,0.04824716,0.1367434,0,0,1,24,10
180926,0.00063470006,0.052902013,0.13595012,0,0,1,25,9
180926,0.00066682696,0.03185633,0.15296069,0,0,1,26,8
180926,0.0009172559,0.053983122,0.1454576,0,0,1,27,7
180926,0.0005608201,0.058760405,0.13334715,0,0,1,28,6
180926,0.0006544292,0.030402154,0.15937746,0,0,1,29,5
180926,0.0009966493,0.045129985,0.15068036,0,0,1,30,4
180926,0.00062307715,0.04542911,0.13663432,0,0,1,31,3
180926,0.00039988756,0.0015020072,0.0017513335,0,0,0,32,2
180926,0.0004708171,0.0023128092,0.0012280643,0,0,0,33,1
180929,0.35062778,0.17415962,0.64245933,1,1,0,1,21
180929,0.3499071,0.17377159,0.64322704,1,1,0,2,20
180929,0.3603381,0.17282075,0.6482682,1,1,0,3,19
180929,0.51661915,0.27403378,0.48582408,1,1,0,4,18
180929,0.6656124,0.38067383,0.330824,1,1,0,5,17
180929,0.64937365,0.39141738,0.34736145,1,1,0,6,16
180929,0.66900504,0.41971514,0.309269,1,1,0,7,15
180929,0.6484297,0.4628265,0.28564414,1,1,0,8,14
180929,0.0026272833,0.44366258,0.18268868,0,1,0,9,13
180929,0.0018324256,0.38952878,0.23543304,0,1,0,10,12
180929,0.0022408962,0.36814684,0.23649132,0,1,0,11,11
180929,0.0026250184,0.34878856,0.23067915,0,1,0,12,10
180929,0.0027475357,0.34278113,0.22803107,0,1,0,13,9
180929,0.0028236806,0.36170632,0.22534701,0,1,0,14,8
180929,0.0043227077,0.40558332,0.22080538,0,1,0,15,7
180929,0.0069643855,0.43049785,0.21706206,0,1,0,16,6
180929,0.0098027885,0.45904773,0.20588332,0,1,0,17,5
180929,0.008494616,0.51248676,0.18242788,0,1,0,18,4
180929,0.0065152645,0.57128567,0.15765509,0,1,0,19,3
180929,0.0008521974,0.101601064,0.21591485,0,0,0,20,2
180929,0.0005737841,0.0021503568,0.0014399588,0,0,0,21,1
180938,0.35064697,0.17416915,0.64244115,0,1,0,1,8
180938,0.3494003,0.17366886,0.6433282,0,1,0,2,7
180938,0.7282212,0.40285632,0.2615657,0,1,0,3,6
180938,0.7771132,0.43220347,0.24109337,0,1,0,4,5
180938,0.77212197,0.4731308,0.21666056,0,1,0,5,4
180938,0.6833638,0.52008545,0.20514452,0,1,0,6,3
180938,0.61294335,0.57567495,0.20104292,0,1,0,7,2
180938,0.5737766,0.6244532,0.21113321,0,1,0,8,1
180941,0.35062885,0.17416066,0.6424574,0,0,1,1,2
180941,0.34988874,0.1737583,0.6432525,0,0,1,2,1
180944,0.35062933,0.17416129,0.6424561,0,0,1,1,2
180944,0.3498436,0.17374912,0.64325744,0,0,1,2,1
180950,0.3506291,0.17416087,0.642457,1,1,0,1,32
180950,0.34988493,0.1737554,0.64325804,1,1,0,2,31
180950,0.72990453,0.4041344,0.2595759,1,1,0,3,30
180950,0.77342486,0.43060052,0.241701,1,1,0,4,29
180950,0.7658824,0.47144383,0.22034284,1,1,0,5,28
180950,0.69177353,0.5255375,0.20087764,1,1,0,6,27
180950,0.62082607,0.5771343,0.19795477,1,1,0,7,26
180950,0.5732705,0.6260313,0.20915231,1,1,0,8,25
180950,0.49238282,0.6676819,0.20498323,1,1,0,9,24
180950,0.43254793,0.6955528,0.14407581,1,1,0,10,23
180950,0.42753205,0.7172015,0.11824548,1,1,0,11,22
180950,0.37720403,0.7456883,0.108602405,1,1,0,12,21
180950,0.31662816,0.77635276,0.10085249,1,1,0,13,20
180950,0.26246798,0.80457777,0.09762561,1,1,0,14,19
180950,0.24780196,0.8252069,0.10209063,1,1,0,15,18
180950,0.0022874177,0.5267239,0.15068895,0,1,0,16,17
180950,0.0017691553,0.44593298,0.21809614,0,1,0,17,16
180950,0.0021217167,0.42381477,0.22824165,0,1,0,18,15
180950,0.002515912,0.4224317,0.22761029,0,1,0,19,14
180950,0.0026524365,0.43198162,0.23167318,0,1,0,20,13
180950,0.0026123226,0.4324721,0.23285866,0,1,0,21,12
180950,0.0034111738,0.4761228,0.2415438,0,1,0,22,11
180950,0.0043019354,0.4993722,0.22532317,0,1,0,23,10
180950,0.004202366,0.5550064,0.18254027,0,1,0,24,9
180950,0.004022807,0.6363009,0.14190003,0,1,0,25,8
180950,0.0034691691,0.69116265,0.11588165,0,1,0,26,7
180950,0.00285846,0.7278919,0.10039091,0,1,0,27,6
180950,0.0023689568,0.7559656,0.08985981,0,1,0,28,5
180950,0.0019613504,0.77643496,0.082485706,0,1,0,29,4
180950,0.0016918778,0.7950529,0.07648143,0,1,0,30,3
180950,0.0014631748,0.80903506,0.07205188,0,1,0,31,2
180950,0.0013185143,0.8206144,0.0685924,0,1,0,32,1
180956,0.35062936,0.1741611,0.64245653,0,0,1,1,8
180956,0.3498813,0.17375264,0.64326334,0,0,1,2,7
180956,0.36131775,0.17297971,0.64797306,0,0,1,3,6
180956,0.6368396,0.3519626,0.3634893,0,0,1,4,5
180956,0.6921669,0.3968609,0.3022188,0,0,1,5,4
180956,0.6740105,0.40925464,0.31512138,0,0,1,6,3
180956,0.6520723,0.45520124,0.29038918,0,0,1,7,2
180956,0.0018576384,0.0066996515,0.0027144253,0,0,0,8,1
180965,0.35063,0.17416158,0.6424557,0,0,1,1,2
180965,0.34987444,0.17374715,0.64327407,0,0,1,2,1
180974,0.35063156,0.17416254,0.6424539,1,0,0,1,22
180974,0.34987038,0.1737361,0.6432988,1,0,0,2,21
180974,0.7284485,0.40323395,0.2611969,1,0,0,3,20
180974,0.7742549,0.43099296,0.24129173,1,0,0,4,19
180974,0.76722336,0.4716359,0.21912086,1,0,0,5,18
180974,0.0037997067,0.4291745,0.15208754,0,0,0,6,17
180974,0.0023837686,0.36823738,0.19750294,0,0,0,7,16
180974,0.002066791,0.3283726,0.21037877,0,0,0,8,15
180974,0.002516359,0.32843697,0.22226095,0,0,0,9,14
180974,0.0026999712,0.32217878,0.22102433,0,0,0,10,13
180974,0.0026670396,0.31685877,0.21945214,0,0,0,11,12
180974,0.003120184,0.34900066,0.21247113,0,0,0,12,11
180974,0.0022505522,0.07900825,0.25789678,0,0,0,13,10
180974,0.0020222068,0.047732055,0.26918504,0,0,0,14,9
180974,0.0016752183,0.05028835,0.2476663,0,0,0,15,8
180974,0.0016571581,0.043866903,0.25186574,0,0,0,16,7
180974,0.002000481,0.08797127,0.21967965,0,0,0,17,6
180974,0.0013952553,0.08706325,0.20391524,0,0,0,18,5
180974,0.0005592704,0.0017172992,0.002020061,0,0,0,19,4
180974,0.000115185976,0.0018229783,0.0011544526,0,0,0,20,3
180974,7.921457e-05,0.0022248328,0.0010719001,0,0,0,21,2
180974,9.036064e-05,0.0025609136,0.0011709332,0,0,0,22,1
180986,0.35063267,0.17416337,0.64245236,0,0,1,1,4
180986,0.34983537,0.17372707,0.64330757,0,0,1,2,3
180986,0.3624664,0.17315489,0.64763093,0,0,1,3,2
180986,0.0004823208,0.0020561218,0.003304243,0,0,0,4,1
180995,0.3506356,0.17416501,0.64244926,1,1,0,1,24
180995,0.3497944,0.17371026,0.6433335,1,1,0,2,23
180995,0.7271046,0.40240583,0.26272148,1,1,0,3,22
180995,0.7760035,0.4318285,0.24068928,1,1,0,4,21
180995,0.7699941,0.4727517,0.21762535,1,1,0,5,20
180995,0.0037967563,0.431205,0.15137684,0,1,0,6,19
180995,0.0027999282,0.39710352,0.19397134,0,1,0,7,18
180995,0.002204448,0.33668548,0.20761478,0,1,0,8,17
180995,0.0028865635,0.36011523,0.21589792,0,1,0,9,16
180995,0.0030950904,0.35475314,0.21405143,0,1,0,10,15
180995,0.0031360984,0.35174197,0.21335426,0,1,0,11,14
180995,0.0038351417,0.37211686,0.19902253,0,1,0,12,13
180995,0.0025449097,0.31543463,0.21449634,0,1,0,13,12
180995,0.0025849044,0.29746392,0.21705231,0,1,0,14,11
180995,0.0030623376,0.34398472,0.20937353,0,1,0,15,10
180995,0.0030727088,0.3467164,0.20666245,0,1,0,16,9
180995,0.0030858815,0.3471161,0.20451158,0,1,0,17,8
180995,0.0037975013,0.36741674,0.1888977,0,1,0,18,7
180995,0.0062906146,0.3997057,0.17590383,0,1,0,19,6
180995,0.0061253607,0.41504723,0.17655954,0,1,0,20,5
180995,0.004030764,0.45450214,0.18468553,0,1,0,21,4
180995,0.0042237043,0.51782346,0.16644436,0,1,0,22,3
180995,0.0038819313,0.5781652,0.14492294,0,1,0,23,2
180995,0.0028871298,0.62333375,0.12686685,0,1,0,24,1
181001,0.350635,0.17416462,0.6424499,1,1,0,1,13
181001,0.34982425,0.17371416,0.64333445,1,1,0,2,12
181001,0.72711617,0.40242606,0.26269996,1,1,0,3,11
181001,0.7756873,0.43167695,0.24076444,1,1,0,4,10
181001,0.7679118,0.47141027,0.21811375,1,1,0,5,9
181001,0.0037746727,0.4286575,0.15253362,0,1,0,6,8
181001,0.002328664,0.3655724,0.19800997,0,1,0,7,7
181001,0.0018562973,0.302033,0.21446076,0,1,0,8,6
181001,0.0023021102,0.3249926,0.220316,0,1,0,9,5
181001,0.0025810003,0.31172305,0.22105262,0,1,0,10,4
181001,0.0025789738,0.30369765,0.21978456,0,1,0,11,3
181001,0.0005737245,0.0019227266,0.0020341873,0,0,0,12,2
181001,0.0021980703,0.009450227,0.023523957,0,0,0,13,1
181007,0.35063654,0.17416543,0.6424484,0,0,1,1,2
